# Sensor type: Respeck
# Activity type: Sitting
# Activity code: 0
# Subject id: s1956488
# Notes: 1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1664720959608,-0.087890625,-1.0098267,0.23065186,0.375,4.53125,-4.125
1664720959612,-0.12768555,-0.9561157,0.22528076,2.671875,1.75,-2.53125
1664720959671,-0.16064453,-0.9192505,0.23260498,-1.984375,2.0625,-0.71875
1664720959689,-0.10668945,-0.9673462,0.25286865,-3.75,2.359375,0.203125
1664720959765,-0.115722656,-0.9800415,0.24554443,0.15625,1.328125,-0.65625
1664720959797,-0.1274414,-0.96759033,0.24725342,-0.609375,1.84375,-0.828125
1664720959803,-0.13110352,-0.96832275,0.26531982,-0.25,0.765625,0.359375
1664720959831,-0.11010742,-0.97540283,0.25457764,-0.796875,2.015625,0.09375
1664720959921,-0.13500977,-0.9522095,0.24505615,1.859375,1.53125,-0.65625
1664720959924,-0.12207031,-0.96539307,0.27264404,5.6875,0.109375,1.59375
1664720959969,-0.12133789,-0.9841919,0.24627686,7.4375,2.71875,0.921875
1664720959995,-0.12719727,-0.97613525,0.22381592,6.296875,4.5625,-0.921875
1664720960081,-0.13110352,-0.9871216,0.22039795,8.5,3.046875,1.203125
1664720960085,-0.1015625,-0.9746704,0.20819092,11.359375,3.734375,0.828125
1664720960115,-0.10986328,-0.9846802,0.1774292,6.4375,3.109375,-0.125
1664720960203,-0.12084961,-0.9758911,0.1696167,4.078125,-2.171875,0.65625
1664720960229,-0.10986328,-0.9807739,0.16400146,1.125,-3.421875,2.578125
1664720960251,-0.11401367,-0.9866333,0.1630249,1.28125,-3.59375,1.40625
1664720960268,-0.09790039,-0.98687744,0.1749878,2.046875,-1.75,1.59375
1664720960359,-0.10864258,-0.9795532,0.1798706,1.4375,-2.4375,0.625
1664720960364,-0.10986328,-0.98321533,0.16864014,-0.734375,-0.265625,-0.078125
1664720960394,-0.11328125,-0.98443604,0.17889404,-1.796875,-0.265625,-0.390625
1664720960427,-0.12646484,-0.9812622,0.19500732,-0.703125,-0.421875,0.078125
1664720960521,-0.1274414,-0.986145,0.18963623,-1.0,0.5,0.53125
1664720960524,-0.10083008,-0.9873657,0.18011475,-0.96875,1.375,0.09375
1664720960552,-0.119140625,-0.9932251,0.17449951,0.65625,0.84375,0.0
1664720960612,-0.11694336,-0.97662354,0.184021,-1.4375,1.984375,-0.703125
1664720960698,-0.10473633,-0.98809814,0.17474365,0.296875,0.828125,-0.546875
1664720960707,-0.11303711,-0.98101807,0.18060303,-1.640625,1.078125,-0.890625
1664720960713,-0.11376953,-0.9993286,0.18060303,0.578125,0.078125,0.171875
1664720960742,-0.1159668,-0.9885864,0.184021,0.28125,1.0,-0.671875
1664720960836,-0.123291016,-0.97784424,0.18084717,1.03125,1.015625,-0.28125
1664720960843,-0.12158203,-0.96832275,0.1828003,0.265625,1.90625,-0.03125
1664720960868,-0.1274414,-0.987854,0.18939209,1.125,1.015625,0.859375
1664720960968,-0.13330078,-0.96588135,0.18743896,0.90625,1.421875,0.609375
1664720960971,-0.1352539,-0.9807739,0.19451904,1.265625,1.078125,2.09375
1664720960997,-0.11694336,-0.98223877,0.1942749,3.53125,0.5,2.84375
1664720961021,-0.13305664,-0.98883057,0.1828003,3.890625,0.53125,3.421875
1664720961111,-0.10571289,-0.97198486,0.18328857,3.453125,0.75,3.0625
1664720961114,-0.1159668,-0.97662354,0.17059326,4.296875,0.671875,3.4375
1664720961151,-0.10449219,-0.9800415,0.15765381,3.515625,0.671875,3.765625
1664720961190,-0.09863281,-0.99053955,0.14886475,3.90625,0.828125,4.40625
1664720961274,-0.08862305,-0.986145,0.15179443,1.921875,1.625,3.625
1664720961278,-0.084472656,-0.99102783,0.15325928,3.53125,1.234375,3.171875
1664720961304,-0.095947266,-0.9805298,0.15228271,2.53125,1.90625,2.859375
1664720961343,-0.08178711,-1.0093384,0.13568115,3.578125,1.046875,3.953125
1664720961427,-0.06933594,-0.9924927,0.13446045,3.203125,1.875,3.03125
1664720961432,-0.076171875,-0.99957275,0.12225342,3.046875,1.796875,2.9375
1664720961462,-0.07055664,-0.99835205,0.11785889,2.125,1.8125,2.59375
1664720961501,-0.05908203,-1.0095825,0.120788574,1.90625,1.421875,2.328125
1664720961600,-0.063964844,-0.9956665,0.11151123,1.4375,1.578125,1.625
1664720961604,-0.056396484,-0.9990845,0.1083374,1.265625,1.578125,1.65625
1664720961633,-0.041503906,-0.9949341,0.113220215,1.453125,1.375,1.578125
1664720961707,-0.050048828,-1.0037231,0.11248779,0.96875,1.515625,1.296875
1664720961711,-0.048828125,-1.0020142,0.112976074,0.359375,0.984375,0.78125
1664720961741,-0.05053711,-1.0042114,0.11932373,-0.359375,1.578125,0.484375
1664720961789,-0.055908203,-0.9993286,0.12225342,-0.671875,1.484375,0.65625
1664720961868,-0.055419922,-1.0037231,0.11663818,0.453125,0.96875,0.578125
1664720961872,-0.049560547,-0.99005127,0.12298584,-1.34375,1.609375,0.328125
1664720961900,-0.05493164,-0.9998169,0.12176514,0.046875,1.15625,-0.015625
1664720961933,-0.047851562,-0.9866333,0.12445068,-1.453125,1.296875,-0.109375
1664720962025,-0.0546875,-1.0056763,0.12249756,-0.3125,0.46875,0.546875
1664720962027,-0.05053711,-0.9981079,0.12982178,-0.84375,1.578125,-0.09375
1664720962055,-0.057617188,-0.9968872,0.12591553,-0.375,1.265625,-0.15625
1664720962093,-0.053466797,-0.9890747,0.1251831,-0.578125,1.359375,-0.109375
1664720962197,-0.055664062,-0.9939575,0.12322998,0.015625,1.0625,0.03125
1664720962199,-0.061523438,-0.99713135,0.13812256,-0.578125,1.296875,-0.3125
1664720962231,-0.061523438,-0.99664307,0.12835693,-0.296875,1.140625,0.21875
1664720962246,-0.05883789,-0.9902954,0.13153076,-0.25,1.15625,0.03125
1664720962352,-0.061767578,-0.989563,0.13885498,0.234375,1.4375,0.1875
1664720962356,-0.055908203,-1.00177,0.13446045,0.234375,0.765625,0.375
1664720962371,-0.059326172,-0.99957275,0.13421631,0.265625,0.984375,0.546875
1664720962459,-0.056152344,-0.99957275,0.13128662,0.125,0.625,0.171875
1664720962463,-0.05517578,-0.989563,0.1281128,0.078125,1.203125,0.15625
1664720962495,-0.05102539,-0.9885864,0.12615967,-0.484375,1.0625,0.25
1664720962528,-0.06323242,-1.00177,0.13568115,-0.15625,0.859375,0.5625
1664720962618,-0.045654297,-0.9949341,0.1305542,-1.0625,1.65625,0.109375
1664720962621,-0.057617188,-0.9985962,0.1408081,0.25,0.734375,-0.375
1664720962651,-0.06323242,-0.9890747,0.13519287,-0.796875,1.546875,-0.078125
1664720962686,-0.060546875,-0.99957275,0.13568115,0.40625,0.484375,0.8125
1664720962776,-0.05883789,-0.9883423,0.14056396,-0.78125,1.15625,0.34375
1664720962779,-0.06665039,-0.9846802,0.1408081,0.09375,1.21875,0.28125
1664720962810,-0.055419922,-0.9949341,0.13812256,0.765625,1.15625,0.390625
1664720962844,-0.0546875,-0.987854,0.13934326,1.765625,0.53125,0.796875
1664720962944,-0.047607422,-0.9907837,0.13983154,1.90625,0.5625,0.90625
1664720962947,-0.057128906,-0.9937134,0.13446045,1.65625,0.703125,0.8125
1664720962964,-0.056640625,-0.99664307,0.1281128,0.890625,0.71875,1.25
1664720963005,-0.05444336,-0.99420166,0.13641357,1.390625,1.328125,0.875
1664720963093,-0.05908203,-0.9924927,0.12542725,0.9375,1.1875,0.890625
1664720963097,-0.045654297,-0.9949341,0.13568115,1.03125,1.5625,0.953125
1664720963128,-0.05834961,-0.99102783,0.12860107,2.140625,1.109375,1.296875
1664720963219,-0.045898438,-1.0005493,0.121032715,2.1875,1.46875,1.609375
1664720963223,-0.044921875,-0.9937134,0.1227417,1.421875,1.375,1.3125
1664720963263,-0.049316406,-1.0046997,0.11639404,2.515625,1.40625,1.28125
1664720963313,-0.040283203,-0.99224854,0.11932373,1.109375,1.9375,1.234375
1664720963382,-0.036621094,-1.003479,0.10223389,2.125,1.28125,0.828125
1664720963386,-0.041259766,-0.9885864,0.10760498,0.640625,1.171875,0.96875
1664720963404,-0.037109375,-1.003479,0.10784912,1.53125,0.6875,1.1875
1664720963438,-0.040039062,-0.9956665,0.105895996,0.296875,1.703125,0.421875
1664720963527,-0.041259766,-0.98931885,0.10687256,0.796875,1.171875,0.65625
1664720963529,-0.038330078,-0.99542236,0.10003662,0.640625,1.1875,0.859375
1664720963562,-0.034179688,-1.0015259,0.10662842,0.90625,0.796875,0.90625
1664720963602,-0.036376953,-0.99468994,0.1005249,0.171875,1.125,0.34375
1664720963695,-0.033691406,-1.0010376,0.10394287,0.046875,1.03125,0.59375
1664720963699,-0.033691406,-0.9956665,0.10296631,-0.4375,1.234375,0.109375
1664720963733,-0.034179688,-0.9939575,0.10345459,-0.625,1.234375,0.109375
1664720963752,-0.037841797,-0.9902954,0.109313965,-0.609375,0.9375,0.328125
1664720963845,-0.033447266,-0.9927368,0.11932373,-1.078125,1.34375,0.171875
1664720963847,-0.037597656,-0.9993286,0.113220215,-0.78125,1.125,-0.046875
1664720963877,-0.032958984,-0.99468994,0.12054443,0.5,0.59375,0.296875
1664720963976,-0.037109375,-0.99420166,0.10784912,1.203125,0.953125,0.046875
1664720963980,-0.03491211,-0.99053955,0.1149292,0.28125,0.953125,0.203125
1664720964000,-0.035888672,-0.9961548,0.11468506,-0.296875,1.828125,-0.09375
1664720964033,-0.04638672,-1.0007935,0.11639404,0.234375,0.625,0.65625
1664720964139,-0.036376953,-1.0020142,0.11907959,0.375,0.984375,0.65625
1664720964143,-0.040771484,-0.9968872,0.10736084,-0.140625,1.59375,0.203125
1664720964171,-0.037109375,-0.99786377,0.117126465,0.328125,0.796875,0.765625
1664720964193,-0.03125,-0.9915161,0.11981201,0.59375,1.125,0.671875
1664720964282,-0.03564453,-0.9939575,0.10809326,0.46875,0.9375,0.78125
1664720964287,-0.033691406,-0.9939575,0.11175537,0.3125,1.03125,1.046875
1664720964315,-0.03540039,-1.00177,0.10491943,0.4375,1.125,1.046875
1664720964346,-0.027832031,-0.99176025,0.11053467,0.453125,1.34375,1.28125
1664720964447,-0.02758789,-0.99713135,0.11199951,0.5625,1.203125,0.890625
1664720964450,-0.03149414,-0.99835205,0.11248779,0.3125,1.703125,0.8125
1664720964472,-0.02734375,-0.9990845,0.113464355,0.125,1.375,0.640625
1664720964504,-0.03540039,-0.99176025,0.11541748,0.34375,1.390625,0.890625
1664720964603,-0.020019531,-0.99468994,0.113708496,0.5625,1.453125,0.890625
1664720964607,-0.030273438,-0.991272,0.11224365,0.5,1.328125,0.859375
1664720964635,-0.021484375,-0.99957275,0.105163574,0.4375,1.4375,0.890625
1664720964722,-0.0234375,-0.99835205,0.11199951,-0.015625,1.265625,0.734375
1664720964726,-0.022949219,-0.9985962,0.097839355,-0.078125,2.109375,0.453125
1664720964776,-0.024902344,-0.9968872,0.116882324,0.171875,0.859375,0.734375
1664720964784,-0.024658203,-1.0049438,0.10687256,0.453125,1.34375,0.71875
1664720964880,-0.018798828,-0.9968872,0.11224365,-0.15625,1.515625,0.46875
1664720964883,-0.022460938,-0.99835205,0.11419678,0.296875,1.53125,0.71875
1664720964907,-0.026611328,-0.99298096,0.109313965,0.078125,1.265625,0.625
1664720964963,-0.014892578,-0.9968872,0.10784912,-0.171875,1.296875,0.53125
1664720965037,-0.017822266,-0.9973755,0.1161499,-0.328125,1.46875,0.140625
1664720965041,-0.022460938,-0.99298096,0.11639404,0.140625,1.359375,0.46875
1664720965074,-0.017089844,-1.0022583,0.11004639,-0.28125,1.453125,0.25
1664720965100,-0.018798828,-1.0010376,0.109558105,-0.421875,1.484375,0.1875
1664720965187,-0.016845703,-0.986145,0.1149292,-0.140625,1.171875,0.0625
1664720965191,-0.020019531,-1.0003052,0.10882568,-0.578125,1.453125,-0.21875
1664720965226,-0.0126953125,-1.0044556,0.11151123,-1.015625,1.609375,-0.375
1664720965264,-0.0146484375,-0.9998169,0.11859131,-0.921875,1.234375,-0.25
1664720965348,-0.015136719,-0.99420166,0.11907959,-0.78125,1.09375,-0.046875
1664720965351,-0.021972656,-0.99835205,0.11663818,-0.671875,1.25,-0.546875
1664720965401,-0.01977539,-0.99102783,0.121276855,-0.546875,1.09375,-0.53125
1664720965517,-0.024902344,-0.9990845,0.117614746,-0.375,1.359375,-0.8125
1664720965522,-0.030517578,-0.9961548,0.12615967,-0.125,0.296875,-0.09375
1664720965539,-0.026855469,-0.99224854,0.12225342,0.046875,0.84375,-0.03125
1664720965547,-0.028808594,-0.99420166,0.13275146,-0.296875,0.90625,-0.21875
1664720965628,-0.030273438,-0.99102783,0.1281128,1.09375,0.96875,-0.234375
1664720965632,-0.028808594,-0.99053955,0.11907959,0.859375,0.140625,-0.140625
1664720965660,-0.032958984,-0.9902954,0.12322998,0.734375,-0.453125,0.28125
1664720965698,-0.030517578,-0.99176025,0.12420654,0.84375,-0.0625,-0.015625
1664720965799,-0.028564453,-0.9927368,0.11932373,2.21875,0.21875,0.28125
1664720965801,-0.03149414,-0.99835205,0.11566162,2.28125,1.078125,0.21875
1664720965816,-0.028808594,-0.9944458,0.1149292,1.609375,1.703125,0.046875
1664720965851,-0.023925781,-1.0029907,0.11541748,1.875,0.8125,0.359375
1664720965952,-0.029785156,-0.99420166,0.10467529,2.375,0.9375,0.265625
1664720965955,-0.0234375,-1.0010376,0.09832764,2.0,1.03125,0.125
1664720965974,-0.032470703,-0.99053955,0.1149292,2.34375,-0.015625,0.484375
1664720966010,-0.03149414,-0.9981079,0.109802246,2.296875,0.359375,0.59375
1664720966096,-0.027832031,-1.006897,0.08807373,1.4375,1.53125,-0.03125
1664720966098,-0.029785156,-0.99468994,0.098083496,1.234375,1.203125,0.171875
1664720966133,-0.036132812,-0.9985962,0.10491943,1.796875,0.15625,1.0625
1664720966171,-0.03125,-1.0010376,0.09173584,1.875,1.203125,0.640625
1664720966257,-0.028564453,-0.99176025,0.089538574,0.765625,1.125,0.171875
1664720966260,-0.028808594,-0.99176025,0.08929443,1.3125,0.65625,0.328125
1664720966288,-0.030273438,-1.0027466,0.086364746,1.578125,0.234375,0.703125
1664720966397,-0.026123047,-0.9968872,0.08270264,0.0625,1.09375,0.21875
1664720966399,-0.033691406,-0.99542236,0.090270996,0.578125,0.5,0.265625
1664720966422,-0.027832031,-1.00177,0.08343506,0.671875,0.703125,0.421875
1664720966447,-0.026855469,-0.9951782,0.078063965,-0.296875,0.828125,-0.125
1664720966536,-0.028808594,-1.0010376,0.085876465,-0.75,1.296875,-0.140625
1664720966540,-0.030517578,-0.9937134,0.08050537,-1.0,1.171875,-0.09375
1664720966569,-0.02734375,-0.9981079,0.08709717,-1.578125,1.25,-0.265625
1664720966605,-0.030517578,-0.99102783,0.101501465,-1.734375,0.796875,-0.3125
1664720966702,-0.032470703,-1.0044556,0.098083496,-1.609375,0.859375,0.078125
1664720966705,-0.026123047,-0.99468994,0.1071167,-2.6875,1.03125,-0.40625
1664720966729,-0.038085938,-0.99468994,0.10247803,-1.78125,1.046875,-0.125
1664720966761,-0.03173828,-0.98883057,0.10491943,-2.609375,0.875,-0.25
1664720966851,-0.03515625,-1.0020142,0.11444092,-0.484375,0.5625,0.125
1664720966854,-0.032714844,-0.9902954,0.11395264,-1.65625,1.640625,-0.25
1664720966886,-0.03930664,-0.9898071,0.1149292,-1.09375,1.5625,-0.203125
1664720966922,-0.03491211,-0.9951782,0.11468506,-0.9375,1.53125,0.046875
1664720967018,-0.03857422,-0.9963989,0.117614746,-0.21875,1.546875,0.21875
1664720967026,-0.036621094,-0.99176025,0.1161499,-1.1875,1.78125,-0.109375
1664720967041,-0.034423828,-0.99786377,0.11883545,-0.390625,1.1875,0.1875
1664720967143,-0.033935547,-0.9939575,0.117614746,-0.234375,1.453125,0.15625
1664720967147,-0.03173828,-0.9932251,0.12005615,-0.390625,1.265625,0.140625
1664720967169,-0.040283203,-0.9932251,0.112976074,-0.421875,1.34375,0.171875
1664720967200,-0.030029297,-0.9976196,0.12640381,-0.296875,1.28125,0.1875
1664720967302,-0.038330078,-0.99542236,0.12005615,-0.28125,1.359375,0.078125
1664720967306,-0.040527344,-0.99053955,0.1251831,-0.515625,1.1875,0.03125
1664720967329,-0.036132812,-0.99884033,0.11663818,-0.09375,1.09375,0.34375
1664720967356,-0.037597656,-0.99005127,0.13323975,-0.9375,1.25,0.25
1664720967462,-0.036376953,-1.00177,0.12347412,0.609375,1.234375,0.03125
1664720967464,-0.037353516,-0.99053955,0.12249756,-1.0625,1.296875,0.109375
1664720967483,-0.04272461,-1.0012817,0.12908936,0.09375,0.453125,0.515625
1664720967520,-0.036621094,-0.9859009,0.1281128,-0.28125,1.34375,0.03125
1664720967610,-0.036376953,-0.9924927,0.13104248,0.515625,1.265625,0.234375
1664720967612,-0.0390625,-0.99224854,0.12786865,0.359375,1.21875,0.234375
1664720967641,-0.038085938,-0.99420166,0.13397217,0.984375,1.046875,0.546875
1664720967686,-0.029541016,-0.99346924,0.12982178,1.53125,1.34375,0.296875
1664720967764,-0.03491211,-1.003479,0.121520996,1.859375,0.96875,0.3125
1664720967768,-0.032470703,-0.9924927,0.11907959,1.671875,0.90625,0.5
1664720967795,-0.03540039,-0.99176025,0.117126465,1.3125,0.90625,0.703125
1664720967897,-0.037353516,-0.9939575,0.117370605,1.234375,1.34375,0.609375
1664720967900,-0.034423828,-0.9944458,0.1149292,1.75,1.359375,0.15625
1664720967921,-0.033447266,-0.9985962,0.11077881,2.328125,1.296875,0.28125
1664720967974,-0.03100586,-0.99420166,0.101257324,2.1875,1.375,0.625
1664720968040,-0.030761719,-0.9885864,0.113220215,1.96875,0.9375,0.859375
1664720968041,-0.03466797,-1.0088501,0.09979248,2.671875,1.265625,0.546875
1664720968075,-0.033203125,-0.9885864,0.10223389,1.46875,0.984375,0.515625
1664720968111,-0.037841797,-0.9990845,0.09857178,1.78125,0.796875,0.234375
1664720968203,-0.029052734,-0.9924927,0.09906006,1.8125,0.484375,0.625
1664720968206,-0.025146484,-1.0066528,0.0914917,1.921875,0.625,0.671875
1664720968235,-0.026611328,-0.98565674,0.09246826,0.609375,1.125,0.1875
1664720968268,-0.032958984,-0.99102783,0.08782959,1.65625,0.15625,0.671875
1664720968371,-0.026367188,-0.9915161,0.09124756,1.09375,0.71875,0.828125
1664720968374,-0.033935547,-1.005188,0.08148193,1.46875,0.46875,0.65625
1664720968395,-0.034423828,-0.9985962,0.09051514,1.015625,0.578125,0.421875
1664720968427,-0.033203125,-1.0037231,0.08807373,1.421875,0.484375,0.734375
1664720968534,-0.024902344,-0.9990845,0.08392334,1.59375,0.796875,0.453125
1664720968537,-0.024658203,-0.9932251,0.07928467,0.84375,0.796875,0.1875
1664720968548,-0.025878906,-0.99957275,0.081970215,0.40625,0.671875,0.125
1664720968648,-0.03173828,-0.9981079,0.082458496,0.1875,0.828125,0.25
1664720968651,-0.024414062,-1.0003052,0.08319092,-1.0,0.953125,-0.109375
1664720968671,-0.02734375,-1.0020142,0.086120605,-1.359375,0.875,-0.015625
1664720968707,-0.030761719,-0.9956665,0.10003662,-0.9375,1.046875,-0.125
1664720968790,-0.030273438,-1.0042114,0.08099365,-1.046875,1.59375,-0.078125
1664720968791,-0.0234375,-0.99102783,0.09857178,-2.265625,1.3125,-0.421875
1664720968830,-0.03857422,-1.0010376,0.09588623,-0.71875,1.03125,-0.109375
1664720968867,-0.03564453,-0.9932251,0.09466553,-1.859375,0.953125,0.0625
1664720968956,-0.03149414,-1.0044556,0.08905029,-0.921875,0.765625,-0.109375
1664720968959,-0.03491211,-0.9937134,0.097595215,-1.8125,1.1875,-0.421875
1664720968984,-0.034423828,-1.0046997,0.09637451,-1.703125,0.90625,0.046875
1664720969024,-0.024658203,-0.98883057,0.109313965,-2.390625,0.875,0.140625
1664720969130,-0.032226562,-1.0112915,0.1083374,-2.078125,0.75,0.046875
1664720969133,-0.03125,-0.99102783,0.11029053,-3.578125,1.4375,-0.4375
1664720969151,-0.03857422,-0.9885864,0.1227417,-1.703125,1.0625,-0.0625
1664720969179,-0.038330078,-0.98883057,0.12347412,-1.203125,1.65625,-0.125
1664720969273,-0.03466797,-0.99713135,0.11810303,-1.15625,1.46875,-0.046875
1664720969276,-0.04248047,-0.9907837,0.11981201,-1.109375,1.421875,-0.109375
1664720969301,-0.038330078,-1.000061,0.117126465,-0.34375,2.390625,0.078125
1664720969402,-0.036865234,-0.9937134,0.12615967,-0.140625,1.96875,0.15625
1664720969415,-0.03881836,-0.9902954,0.12713623,-0.40625,2.234375,-0.015625
1664720969422,-0.04248047,-0.99224854,0.12957764,-0.71875,1.75,0.03125
1664720969458,-0.033935547,-0.9993286,0.117370605,0.171875,2.546875,0.0
1664720969552,-0.041503906,-0.9951782,0.12957764,-0.140625,2.234375,0.1875
1664720969555,-0.036376953,-0.99591064,0.13421631,-0.765625,1.90625,0.390625
1664720969605,-0.033935547,-0.99664307,0.12835693,-0.375,2.953125,-0.0625
1664720969629,-0.036621094,-1.0022583,0.12664795,0.9375,2.34375,0.171875
1664720969702,-0.029541016,-0.9961548,0.11956787,-0.78125,2.625,-0.1875
1664720969704,-0.049316406,-1.0003052,0.13031006,0.65625,1.734375,0.40625
1664720969743,-0.033447266,-0.99298096,0.13446045,0.375,2.59375,0.265625
1664720969782,-0.041259766,-0.9981079,0.12420654,0.140625,2.546875,-0.296875
1664720969878,-0.036865234,-0.9859009,0.12786865,0.03125,2.515625,0.125
1664720969883,-0.03540039,-0.9993286,0.1281128,-0.125,1.6875,0.21875
1664720969910,-0.03100586,-0.9985962,0.12689209,-0.421875,1.96875,-0.078125
1664720969930,-0.041259766,-0.99224854,0.13250732,-0.734375,2.390625,-0.203125
1664720970028,-0.03491211,-0.99591064,0.13983154,-0.296875,1.625,0.34375
1664720970031,-0.036132812,-0.9985962,0.13641357,0.125,2.09375,0.21875
1664720970053,-0.036621094,-0.98931885,0.13519287,-0.15625,1.796875,0.046875
1664720970144,-0.039794922,-0.9998169,0.13812256,0.234375,2.0,0.234375
1664720970147,-0.0390625,-0.9902954,0.13519287,-0.046875,1.4375,0.375
1664720970176,-0.037841797,-0.9968872,0.13519287,0.109375,1.65625,-0.015625
1664720970224,-0.040283203,-0.9837036,0.13885498,-0.265625,1.125,0.03125
1664720970302,-0.03955078,-0.99346924,0.13690186,-0.5,1.3125,0.453125
1664720970305,-0.030029297,-0.9968872,0.13543701,-0.109375,0.8125,0.3125
1664720970331,-0.037109375,-0.9944458,0.13690186,-0.03125,1.21875,0.234375
1664720970375,-0.040771484,-0.9927368,0.14007568,-0.125,1.109375,0.09375
1664720970465,-0.040527344,-0.98809814,0.14324951,0.515625,0.9375,0.3125
1664720970468,-0.04296875,-0.9961548,0.14178467,-0.265625,1.515625,0.015625
1664720970515,-0.040527344,-0.9956665,0.137146,0.609375,1.046875,0.203125
1664720970533,-0.036865234,-0.9873657,0.13616943,-0.109375,1.671875,-0.15625
1664720970616,-0.047607422,-0.9981079,0.1437378,1.671875,0.859375,0.671875
1664720970623,-0.036376953,-0.9898071,0.14349365,2.828125,1.625,0.484375
1664720970649,-0.037109375,-0.9920044,0.13079834,1.828125,2.421875,0.125
1664720970689,-0.041992188,-0.99298096,0.13470459,1.71875,1.59375,0.609375
1664720970772,-0.037841797,-0.9932251,0.13226318,1.625,1.875,0.515625
1664720970775,-0.029296875,-0.99835205,0.12786865,2.015625,1.890625,0.421875
1664720970822,-0.041015625,-0.99053955,0.12542725,2.75,1.59375,0.546875
1664720970898,-0.03955078,-1.0007935,0.11273193,1.59375,1.421875,1.25
1664720970902,-0.03173828,-0.9973755,0.12322998,1.9375,1.484375,0.53125
1664720970932,-0.025634766,-0.99884033,0.11224365,3.09375,1.703125,0.703125
1664720970967,-0.03173828,-1.0012817,0.10394287,3.046875,1.109375,0.359375
1664720971059,-0.03100586,-0.9968872,0.10809326,2.28125,1.09375,0.53125
1664720971062,-0.02758789,-0.99176025,0.10321045,2.265625,0.890625,0.75
1664720971087,-0.036865234,-0.99346924,0.098083496,1.140625,0.875,0.453125
1664720971120,-0.025878906,-1.0007935,0.09295654,0.8125,1.71875,-0.0625
1664720971207,-0.029785156,-0.9937134,0.11151123,1.0625,1.390625,-0.09375
1664720971210,-0.044921875,-0.99713135,0.10296631,1.296875,1.5,-0.328125
1664720971240,-0.040039062,-1.0027466,0.089782715,0.53125,1.046875,0.484375
1664720971297,-0.021728516,-0.98883057,0.10076904,-0.84375,1.28125,0.09375
1664720971376,-0.047851562,-0.9956665,0.093933105,1.609375,1.125,-0.234375
1664720971378,-0.03955078,-0.9907837,0.09857178,0.375,0.515625,0.734375
1664720971403,-0.030761719,-1.0105591,0.089538574,0.453125,0.3125,0.28125
1664720971436,-0.037353516,-0.9885864,0.08929443,-0.84375,1.21875,-0.296875
1664720971527,-0.03125,-1.0005493,0.089538574,-1.171875,0.671875,-0.1875
1664720971531,-0.032226562,-0.99102783,0.09979248,-1.953125,0.296875,0.03125
1664720971557,-0.040771484,-1.00177,0.10638428,-1.125,0.203125,0.15625
1664720971652,-0.0390625,-0.99053955,0.10467529,-2.390625,0.96875,-0.515625
1664720971659,-0.03857422,-0.9973755,0.113220215,-1.796875,0.5,-0.171875
1664720971680,-0.041992188,-0.9990845,0.11175537,-1.59375,0.796875,0.078125
