# Sensor type: Thingy
# Activity type: Falling on knees
# Activity code: 48
# Subject id: s1956488
# Notes: 1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664548780302,-0.54785156,0.43554688,0.796875,6.40625,-7.5,-5.5,0.0,0.0,0.0
1664548780303,-0.5839844,0.484375,0.7558594,-3.71875,9.84375,-11.1875,0.0,0.0,0.0
1664548780304,-0.6933594,0.56933594,0.94921875,-16.1875,32.53125,-26.6875,0.0,0.0,0.0
1664548780305,-0.6621094,0.4248047,0.83984375,-25.6875,59.625,-38.59375,0.0,0.0,0.0
1664548780376,-0.6738281,0.4423828,0.7089844,-28.9375,93.40625,-42.5625,0.0,0.0,0.0
1664548780391,-0.6035156,0.43359375,0.6269531,-31.3125,107.6875,-27.34375,0.0,0.0,0.0
1664548780461,-0.5175781,0.37890625,0.45507812,-35.59375,102.53125,1.21875,-55.8125,-41.5,-72.0625
1664548780491,-0.6074219,0.28808594,0.53808594,-33.46875,117.625,17.25,0.0,0.0,0.0
1664548780518,-1.0664062,0.12890625,0.46289062,-9.90625,103.9375,1.21875,0.0,0.0,0.0
1664548780545,-0.99316406,0.08886719,0.39941406,27.875,89.5,-12.28125,0.0,0.0,0.0
1664548780611,-0.76660156,0.13183594,0.3232422,48.5625,93.625,-11.5,0.0,0.0,0.0
1664548780629,-0.8251953,0.22753906,0.38964844,64.3125,69.40625,8.96875,0.0,0.0,0.0
1664548780657,-0.8544922,0.12695312,0.44433594,59.125,47.96875,12.25,0.0,0.0,0.0
1664548780742,-0.8261719,0.03515625,0.38476562,50.46875,40.65625,-3.5625,0.0,0.0,0.0
1664548780805,-0.9394531,0.14257812,0.07324219,49.875,46.5625,-5.75,0.0,0.0,0.0
1664548780806,-0.9589844,0.39648438,0.12792969,63.65625,33.46875,15.71875,0.0,0.0,0.0
1664548780837,-0.86328125,0.27539062,0.06542969,58.34375,37.3125,21.65625,0.0,0.0,0.0
1664548780872,-0.8544922,0.17773438,0.07519531,51.5,48.96875,14.6875,0.0,0.0,0.0
1664548780958,-0.94921875,0.21777344,0.10839844,30.9375,37.53125,6.6875,-75.0,-32.375,-96.9375
1664548780993,-1.0703125,0.39941406,-0.037109375,25.3125,32.59375,5.28125,0.0,0.0,0.0
1664548781023,-0.88671875,0.4560547,0.020507812,24.40625,20.75,21.40625,0.0,0.0,0.0
1664548781050,-1.0439453,0.34179688,-0.0087890625,8.40625,6.71875,19.46875,0.0,0.0,0.0
1664548781105,-0.9267578,0.3876953,0.13867188,0.25,-9.34375,9.9375,0.0,0.0,0.0
1664548781132,-1.0214844,0.36035156,-0.08105469,1.53125,6.0625,6.34375,0.0,0.0,0.0
1664548781175,-0.96777344,0.359375,-0.09472656,12.4375,1.21875,-1.78125,0.0,0.0,0.0
1664548781244,-0.98339844,0.44726562,-0.08300781,15.625,-35.34375,10.125,0.0,0.0,0.0
1664548781269,-0.96972656,0.4921875,0.0546875,17.625,-69.6875,0.21875,0.0,0.0,0.0
1664548781285,-1.0449219,0.4658203,0.18359375,17.9375,-95.9375,-12.28125,0.0,0.0,0.0
1664548781355,-1.0751953,0.390625,0.25878906,22.8125,-95.75,-19.53125,0.0,0.0,0.0
1664548781386,-1.0722656,0.6328125,0.3310547,-15.3125,-125.40625,-40.90625,0.0,0.0,0.0
1664548781421,-0.7314453,0.24902344,0.54296875,21.90625,-158.3125,-43.40625,0.0,0.0,0.0
1664548781486,-0.44921875,-0.026367188,0.087890625,49.1875,-99.3125,-56.40625,-67.625,-31.1875,-83.75
1664548781506,-0.13378906,0.25683594,-0.16503906,-40.34375,62.1875,-32.375,0.0,0.0,0.0
1664548781556,-0.15527344,0.5839844,0.06640625,78.3125,115.25,21.21875,0.0,0.0,0.0
1664548781567,-0.8671875,0.5371094,0.24023438,-16.5,166.5,41.0625,0.0,0.0,0.0
1664548781611,-1.9863281,0.43066406,0.72753906,-42.65625,42.96875,2.5625,0.0,0.0,0.0
1664548781636,-0.49804688,0.6826172,0.7207031,-58.28125,-69.03125,-32.84375,0.0,0.0,0.0
1664548781691,-0.28222656,0.095703125,0.13769531,-65.3125,-55.09375,24.9375,0.0,0.0,0.0
1664548781714,-0.92578125,-0.4267578,-0.2998047,-72.40625,20.5625,23.1875,0.0,0.0,0.0
1664548781751,-1.2597656,0.2939453,0.46875,62.1875,-47.21875,26.59375,0.0,0.0,0.0
1664548781810,-0.9667969,0.46777344,0.46972656,-16.125,-37.15625,11.09375,0.0,0.0,0.0
1664548781832,-0.57714844,0.328125,0.34765625,-36.125,9.59375,-31.625,0.0,0.0,0.0
1664548781861,-0.87890625,0.053710938,0.32910156,-39.6875,3.96875,-13.0625,0.0,0.0,0.0
1664548781917,-1.1191406,0.111328125,0.31933594,-18.9375,-63.78125,-11.84375,-68.25,-33.125,-86.3125
1664548781957,-0.21777344,0.068359375,0.32421875,25.1875,-23.96875,2.5,0.0,0.0,0.0
1664548781992,-0.5029297,0.123046875,0.44335938,13.59375,-36.5625,-0.3125,0.0,0.0,0.0
1664548782060,-0.41601562,0.059570312,0.14257812,10.625,-1.46875,-20.21875,0.0,0.0,0.0
1664548782074,-0.6074219,0.24511719,0.35839844,-21.75,2.75,-29.0625,0.0,0.0,0.0
1664548782097,-0.80859375,0.20507812,0.12011719,15.125,11.3125,-14.3125,0.0,0.0,0.0
1664548782178,-0.7373047,0.57421875,0.016601562,8.71875,25.09375,-7.40625,0.0,0.0,0.0
1664548782221,-0.5419922,0.21582031,-0.11621094,-32.0,34.25,-19.25,0.0,0.0,0.0
1664548782274,-0.47558594,0.083984375,0.38378906,23.625,7.625,-29.5,0.0,0.0,0.0
1664548782420,-1.9863281,1.3037109,1.453125,2.8125,6.40625,-42.6875,0.0,0.0,0.0
1664548782452,0.29003906,1.6777344,1.1464844,-51.21875,-192.9375,-53.125,0.0,0.0,0.0
1664548782485,-1.1611328,-0.73828125,0.051757812,27.65625,-33.625,-38.46875,0.0,0.0,0.0
1664548782553,-1.1474609,0.50390625,0.045898438,25.03125,42.5,4.375,0.0,0.0,0.0
1664548782569,-1.3632812,0.140625,0.53515625,42.71875,4.03125,31.28125,-66.125,-42.5625,-81.9375
1664548782612,-0.61621094,0.03125,0.6279297,15.0,3.3125,3.65625,0.0,0.0,0.0
1664548782673,-0.33984375,0.11035156,0.5703125,-5.9375,14.96875,4.3125,0.0,0.0,0.0
1664548782702,-0.73339844,-0.0390625,0.45214844,-15.03125,20.46875,12.3125,0.0,0.0,0.0
1664548782730,-0.7294922,0.059570312,0.37304688,0.125,9.90625,10.46875,0.0,0.0,0.0
1664548782774,-1.0009766,0.39941406,0.3876953,-18.5,10.3125,6.03125,0.0,0.0,0.0
1664548782795,-1.2578125,0.4326172,0.25195312,-25.9375,18.1875,0.15625,0.0,0.0,0.0
1664548782835,-1.125,0.16894531,0.2705078,-14.65625,9.84375,8.40625,0.0,0.0,0.0
1664548782883,-0.9970703,0.08496094,0.29492188,2.125,2.3125,10.90625,0.0,0.0,0.0
1664548782911,-0.82714844,0.09472656,0.36816406,26.3125,-12.0625,11.09375,0.0,0.0,0.0
1664548782947,-0.82128906,0.24804688,0.42578125,25.6875,-22.40625,11.75,0.0,0.0,0.0
1664548782969,-0.7753906,0.19238281,0.39648438,15.9375,-18.5625,7.84375,0.0,0.0,0.0
1664548783013,-0.92089844,0.29296875,0.34960938,0.3125,-13.125,4.25,-65.375,-38.375,-82.5625
1664548783044,-0.99609375,0.3232422,0.2763672,-1.34375,-25.875,1.21875,0.0,0.0,0.0
1664548783106,-0.97558594,0.32910156,0.2841797,0.0,-39.0625,-1.46875,0.0,0.0,0.0
1664548783156,-0.9580078,0.32714844,0.31640625,-9.28125,-40.21875,-9.96875,0.0,0.0,0.0
1664548783158,-0.9003906,0.29296875,0.35351562,-21.0,-46.0625,-13.625,0.0,0.0,0.0
1664548783204,-0.90722656,0.23632812,0.3779297,-29.4375,-51.1875,-19.125,0.0,0.0,0.0
1664548783230,-0.74121094,0.19140625,0.4951172,-25.28125,-63.15625,-26.03125,0.0,0.0,0.0
1664548783257,-0.9355469,0.265625,0.5703125,-23.625,-83.5,-14.78125,0.0,0.0,0.0
1664548783296,-1.4541016,0.24707031,0.7714844,22.15625,-133.59375,-12.40625,0.0,0.0,0.0
1664548783306,-1.2695312,0.5917969,0.98535156,21.53125,-169.625,18.96875,0.0,0.0,0.0
1664548783362,-0.5703125,0.75683594,1.1152344,11.65625,-179.8125,72.75,0.0,0.0,0.0
1664548783384,-0.9111328,0.42773438,1.1748047,-23.75,-186.75,171.5,0.0,0.0,0.0
1664548783415,-0.828125,-0.13964844,0.76953125,-21.0,-154.03125,146.34375,0.0,0.0,0.0
1664548783448,-0.171875,-0.08203125,0.7216797,-11.46875,-90.03125,77.8125,-26.5625,-39.25,-65.4375
1664548783492,-0.23730469,0.23632812,0.9589844,-56.03125,-3.03125,38.3125,0.0,0.0,0.0
1664548783517,-0.040039062,0.19921875,1.1669922,-96.0625,39.5,-11.84375,0.0,0.0,0.0
1664548783537,0.28808594,-0.0390625,1.1621094,-94.5,67.5,-45.65625,0.0,0.0,0.0
1664548783628,0.13867188,-0.30078125,0.953125,-73.0,106.75,-65.875,0.0,0.0,0.0
1664548783668,0.036132812,-0.26171875,0.95214844,0.3125,122.75,-89.1875,0.0,0.0,0.0
1664548783694,-0.2578125,0.02734375,1.0214844,37.21875,96.9375,-61.0625,0.0,0.0,0.0
1664548783723,-0.18945312,-0.068359375,0.87402344,35.875,94.625,-51.28125,0.0,0.0,0.0
1664548783752,-0.38476562,-0.045898438,0.67285156,51.625,90.40625,-25.09375,0.0,0.0,0.0
1664548783842,-0.40527344,0.18359375,0.7373047,58.21875,92.65625,1.3125,0.0,0.0,0.0
1664548783877,-0.671875,0.10839844,0.63183594,41.1875,103.15625,28.65625,0.0,0.0,0.0
1664548783915,-0.828125,0.24414062,0.7734375,47.25,99.875,31.25,0.0,0.0,0.0
1664548783940,-0.91503906,0.0859375,0.53125,42.71875,116.34375,48.4375,-54.625,-40.625,-73.875
1664548783974,-0.7910156,0.26367188,0.47753906,43.625,127.6875,36.25,0.0,0.0,0.0
1664548784009,-0.84472656,0.15429688,0.2890625,36.0625,144.59375,48.75,0.0,0.0,0.0
1664548784078,-0.9013672,0.16308594,0.33007812,23.4375,150.03125,33.75,0.0,0.0,0.0
1664548784108,-0.6464844,0.33691406,0.1796875,18.25,148.375,46.125,0.0,0.0,0.0
1664548784143,-0.6689453,0.27148438,0.1796875,30.5,105.78125,51.75,0.0,0.0,0.0
1664548784193,-0.7314453,0.2607422,0.28027344,5.0,119.8125,40.4375,0.0,0.0,0.0
1664548784212,-0.8203125,0.0107421875,0.19042969,0.3125,99.0,12.375,0.0,0.0,0.0
1664548784253,-0.84765625,0.043945312,-0.0048828125,21.1875,57.25,2.71875,0.0,0.0,0.0
1664548784298,-0.8779297,0.46191406,0.21484375,33.3125,16.96875,0.03125,0.0,0.0,0.0
1664548784366,-0.9560547,0.5957031,0.0859375,21.0,-9.9375,3.53125,0.0,0.0,0.0
1664548784388,-1.0947266,0.36035156,0.0078125,7.0625,-5.5625,-1.34375,0.0,0.0,0.0
1664548784452,-1.0361328,0.30566406,-0.055664062,25.09375,8.0625,-16.875,0.0,0.0,0.0
1664548784486,-0.953125,0.48046875,0.03515625,23.5625,-1.46875,-13.0625,-74.125,-29.0625,-100.875
1664548784515,-0.8798828,0.4794922,-0.0625,21.28125,-7.4375,10.46875,0.0,0.0,0.0
1664548784561,-0.91308594,0.35839844,-0.06347656,19.15625,19.21875,9.875,0.0,0.0,0.0
1664548784575,-0.8417969,0.46972656,-0.123046875,10.5,25.28125,3.59375,0.0,0.0,0.0
1664548784609,-0.9785156,0.42089844,-0.018554688,8.0,11.71875,11.21875,0.0,0.0,0.0
1664548784663,-1.0019531,0.3701172,-0.0546875,-3.59375,-2.6875,3.84375,0.0,0.0,0.0
1664548784677,-0.9511719,0.36523438,-0.0546875,-11.90625,-13.3125,-1.25,0.0,0.0,0.0
1664548784713,-0.84472656,0.42578125,-0.07128906,-22.09375,-16.03125,-1.40625,0.0,0.0,0.0
1664548784767,-0.8388672,0.33496094,-0.00390625,-10.9375,-16.53125,11.28125,0.0,0.0,0.0
1664548784797,-0.8486328,0.32910156,0.060546875,-26.8125,-24.59375,-1.34375,0.0,0.0,0.0
1664548784840,-0.8388672,0.26660156,0.115234375,-33.03125,-52.84375,-10.625,0.0,0.0,0.0
1664548784948,-0.8730469,0.34375,0.36523438,-36.75,-124.4375,-19.125,0.0,0.0,0.0
1664548784977,-0.73828125,0.359375,-0.16992188,-47.125,-93.6875,-16.8125,-72.0,-28.3125,-94.375
1664548785029,-0.6347656,0.10839844,0.37890625,1.8125,-76.65625,4.25,0.0,0.0,0.0
1664548785106,-0.6376953,0.18066406,0.34765625,-12.625,-84.46875,5.1875,0.0,0.0,0.0
1664548785128,-0.9277344,0.25878906,0.23339844,-56.65625,-62.0625,-22.96875,0.0,0.0,0.0
1664548785172,-0.57128906,0.41210938,0.7919922,-26.75,-73.46875,-31.5625,0.0,0.0,0.0
1664548785211,-0.6894531,0.2998047,0.6201172,-42.375,-65.1875,-24.625,0.0,0.0,0.0
1664548785237,-0.43066406,-0.09375,0.36914062,-32.90625,-27.46875,-17.09375,0.0,0.0,0.0
1664548785279,-0.47753906,-0.0048828125,0.5703125,4.625,-50.03125,-4.40625,0.0,0.0,0.0
1664548785311,-0.78515625,0.2919922,0.46484375,4.5,-20.75,2.59375,0.0,0.0,0.0
1664548785352,-0.5498047,0.26660156,0.2734375,1.9375,8.25,-36.75,0.0,0.0,0.0
1664548785397,-0.62402344,0.23828125,0.009765625,15.0625,27.78125,-25.40625,0.0,0.0,0.0
1664548785412,-0.45996094,0.3564453,0.12597656,5.4375,37.96875,-24.84375,0.0,0.0,0.0
1664548785438,-0.109375,0.064453125,-0.09277344,18.3125,91.6875,-29.0625,0.0,0.0,0.0
1664548785454,-1.4628906,0.5683594,1.515625,16.0,31.375,-5.75,-66.625,-38.1875,-82.875
1664548785503,-1.9863281,1.7841797,-0.55859375,6.84375,-103.375,-44.625,0.0,0.0,0.0
1664548785519,-1.5878906,-1.1142578,-0.20703125,-94.5,-37.78125,-46.875,0.0,0.0,0.0
1664548785552,-1.4599609,0.8388672,0.14941406,29.03125,66.21875,11.28125,0.0,0.0,0.0
1664548785637,-1.0673828,-0.0087890625,0.4658203,12.3125,63.0625,0.90625,0.0,0.0,0.0
1664548785662,-0.96484375,-0.018554688,0.28515625,59.125,14.21875,18.59375,0.0,0.0,0.0
1664548785680,-0.3046875,0.20703125,0.62597656,26.0,7.75,12.875,0.0,0.0,0.0
1664548785744,-0.51171875,0.103515625,0.38476562,14.8125,9.96875,10.59375,0.0,0.0,0.0
1664548785773,-0.78808594,0.09765625,0.31640625,14.21875,7.40625,11.09375,0.0,0.0,0.0
1664548785799,-0.8798828,0.41796875,0.3564453,-3.59375,13.0625,3.90625,0.0,0.0,0.0
1664548785847,-1.1904297,0.40820312,0.24804688,-24.25,10.5625,9.875,0.0,0.0,0.0
1664548785878,-1.1708984,0.30664062,0.20800781,-13.1875,6.90625,7.84375,0.0,0.0,0.0
1664548785907,-1.1132812,0.27734375,0.19335938,-5.5625,9.84375,3.71875,-66.75,-38.0625,-83.875
1664548786037,-0.93847656,0.17089844,0.30664062,16.21875,3.90625,6.46875,0.0,0.0,0.0
1664548786042,-0.859375,0.16894531,0.34375,23.84375,-4.4375,9.875,0.0,0.0,0.0
1664548786103,-0.77441406,0.22851562,0.3720703,21.78125,-6.34375,7.5625,0.0,0.0,0.0
1664548786180,-0.80371094,0.29296875,0.34277344,7.5,-1.53125,5.125,0.0,0.0,0.0
1664548786204,-0.9394531,0.3095703,0.27148438,-1.71875,-0.46875,7.125,0.0,0.0,0.0
1664548786243,-1.0351562,0.2998047,0.22949219,-5.125,-6.15625,6.34375,0.0,0.0,0.0
1664548786286,-0.9980469,0.29882812,0.21875,1.40625,-9.40625,4.4375,0.0,0.0,0.0
1664548786323,-0.9970703,0.3564453,0.22363281,2.5,-15.8125,7.0,0.0,0.0,0.0
1664548786354,-0.9169922,0.31054688,0.2705078,2.5625,-22.03125,4.75,0.0,0.0,0.0
1664548786419,-0.8642578,0.33789062,0.27539062,-3.3125,-26.71875,1.5625,0.0,0.0,0.0
1664548786440,-0.8623047,0.33496094,0.28515625,-14.28125,-34.40625,-1.0625,0.0,0.0,0.0
1664548786474,-0.8847656,0.3076172,0.26953125,-25.34375,-42.71875,-5.9375,0.0,0.0,0.0
1664548786528,-0.9482422,0.33007812,0.2763672,-30.21875,-55.78125,-11.90625,-63.4375,-36.125,-81.0625
1664548786544,-0.9433594,0.30273438,0.33496094,-32.28125,-64.6875,-9.21875,0.0,0.0,0.0
1664548786560,-0.9511719,0.19921875,0.48535156,-5.9375,-84.59375,-4.71875,0.0,0.0,0.0
1664548786630,-1.1621094,0.3173828,0.68652344,-3.3125,-103.3125,3.21875,0.0,0.0,0.0
1664548786661,-1.09375,0.50878906,0.7373047,-37.0,-71.40625,-19.125,0.0,0.0,0.0
1664548786697,-0.9863281,0.3798828,0.94921875,-65.4375,-71.21875,-26.4375,0.0,0.0,0.0
1664548786771,-1.0253906,0.35546875,1.0546875,-39.96875,-132.9375,17.6875,0.0,0.0,0.0
1664548786798,-0.75097656,0.4873047,0.97753906,-63.84375,-140.4375,59.5625,0.0,0.0,0.0
1664548786838,-0.8027344,-0.045898438,0.73339844,-56.90625,-123.15625,57.84375,0.0,0.0,0.0
1664548786902,-0.60058594,-0.095703125,0.7207031,-7.5,-120.59375,61.15625,0.0,0.0,0.0
1664548786922,-0.4453125,-0.061523438,0.92578125,-14.65625,-59.9375,15.84375,0.0,0.0,0.0
1664548786936,-0.060546875,0.11035156,0.9716797,-37.375,-9.09375,-34.125,0.0,0.0,0.0
1664548787002,-0.056640625,0.018554688,1.0751953,-56.15625,35.65625,-53.0,-33.125,-45.125,-67.5625
1664548787038,-0.2421875,-0.15429688,0.95214844,-38.21875,57.3125,-67.28125,0.0,0.0,0.0
1664548787072,0.12109375,-0.07421875,0.828125,9.09375,82.78125,-80.40625,0.0,0.0,0.0
1664548787127,-0.13867188,-0.0546875,0.91015625,12.4375,96.375,-55.8125,0.0,0.0,0.0
1664548787167,-0.49609375,-0.14355469,0.8535156,35.46875,90.875,-47.6875,0.0,0.0,0.0
1664548787184,-0.36035156,0.11035156,0.8457031,53.03125,70.9375,-36.15625,0.0,0.0,0.0
1664548787233,-0.5390625,0.08886719,0.79785156,21.65625,77.46875,-5.4375,0.0,0.0,0.0
1664548787249,-0.6982422,0.056640625,0.66015625,24.78125,64.34375,5.78125,0.0,0.0,0.0
1664548787266,-0.6376953,-0.051757812,0.7294922,44.90625,61.03125,26.40625,0.0,0.0,0.0
1664548787321,-0.82421875,0.20019531,0.8378906,50.84375,43.90625,31.65625,0.0,0.0,0.0
1664548787340,-0.7919922,0.20507812,0.67578125,25.625,57.8125,42.78125,0.0,0.0,0.0
1664548787392,-0.7841797,0.19238281,0.5517578,26.46875,69.78125,47.40625,0.0,0.0,0.0
1664548787453,-0.97265625,0.234375,0.49023438,14.75,86.0625,47.03125,0.0,0.0,0.0
1664548787472,-0.8808594,0.21875,0.40429688,22.21875,100.59375,48.875,-62.25,-38.375,-78.1875
1664548787498,-0.8144531,0.26660156,0.41015625,6.78125,120.75,35.3125,0.0,0.0,0.0
1664548787547,-0.75390625,0.22851562,0.068359375,14.03125,119.875,50.21875,0.0,0.0,0.0
1664548787577,-0.68066406,-0.12011719,0.0029296875,56.625,102.25,46.5,0.0,0.0,0.0
1664548787642,-0.6386719,0.06347656,0.20800781,74.34375,65.6875,33.90625,0.0,0.0,0.0
1664548787669,-0.70410156,0.3232422,0.6113281,25.3125,73.8125,23.90625,0.0,0.0,0.0
1664548787707,-0.68847656,0.33398438,0.43164062,-46.28125,87.21875,12.0,0.0,0.0,0.0
1664548787740,-0.7832031,0.26953125,-0.1171875,-28.8125,42.65625,22.875,0.0,0.0,0.0
1664548787794,-1.2822266,0.13867188,0.028320312,-11.46875,10.4375,16.9375,0.0,0.0,0.0
1664548787815,-1.1865234,0.4736328,-0.01953125,37.40625,24.0625,1.5,0.0,0.0,0.0
1664548787861,-0.7529297,0.734375,-0.021484375,31.4375,9.53125,7.96875,0.0,0.0,0.0
1664548787924,-0.8417969,0.4501953,0.20117188,9.34375,2.4375,12.75,0.0,0.0,0.0
1664548787959,-1.1503906,0.29589844,0.055664062,-27.03125,7.5,-1.1875,-74.125,-26.1875,-97.125
1664548787985,-0.78027344,0.453125,0.01953125,-31.5625,10.3125,-2.53125,0.0,0.0,0.0
1664548788036,-0.66015625,0.390625,0.00390625,2.625,6.125,9.6875,0.0,0.0,0.0
1664548788072,-0.90234375,0.45507812,-0.083984375,28.8125,3.78125,15.78125,0.0,0.0,0.0
1664548788091,-0.94140625,0.48046875,0.03125,11.71875,17.34375,6.5,0.0,0.0,0.0
1664548788160,-0.8828125,0.5234375,0.08300781,-8.71875,3.1875,0.34375,0.0,0.0,0.0
1664548788166,-0.8144531,0.47070312,0.04296875,-20.5,-18.25,2.84375,0.0,0.0,0.0
1664548788195,-0.796875,0.3671875,0.06347656,-7.625,-45.71875,5.21875,0.0,0.0,0.0
1664548788263,-0.72265625,0.34570312,0.27929688,-6.125,-44.5625,0.03125,0.0,0.0,0.0
1664548788281,-0.6689453,0.41308594,0.2763672,-37.71875,-27.6875,-11.375,0.0,0.0,0.0
1664548788311,-0.6142578,0.15234375,0.17089844,-34.0625,-33.3125,-20.09375,0.0,0.0,0.0
1664548788374,-0.57421875,0.35253906,0.28808594,-20.9375,-77.25,-28.9375,0.0,0.0,0.0
1664548788408,-0.70410156,0.41796875,0.23242188,-55.4375,-89.96875,-16.0625,0.0,0.0,0.0
1664548788456,-0.7763672,0.22265625,0.6347656,-51.21875,-47.125,-33.53125,-68.25,-29.8125,-88.125
1664548788507,-0.453125,0.016601562,0.32226562,-29.78125,-40.65625,-29.375,0.0,0.0,0.0
1664548788516,-0.4189453,0.22558594,0.7597656,-22.28125,-77.6875,-9.21875,0.0,0.0,0.0
1664548788559,-0.5371094,0.119140625,0.6064453,14.875,-59.0625,-1.40625,0.0,0.0,0.0
1664548788622,-0.9042969,0.26464844,0.16503906,-30.71875,-25.75,-18.75,0.0,0.0,0.0
1664548788637,-0.86816406,0.18652344,0.22363281,2.4375,-14.46875,-11.78125,0.0,0.0,0.0
1664548788679,-0.7109375,0.5234375,0.06933594,49.0,-13.84375,-1.1875,0.0,0.0,0.0
1664548788727,-0.23144531,0.3203125,0.025390625,-19.0625,39.0,-8.875,0.0,0.0,0.0
1664548788793,-0.21289062,-0.091796875,-0.17382812,-7.21875,80.21875,-30.53125,0.0,0.0,0.0
1664548788821,-1.5859375,0.6767578,1.2578125,4.28125,52.3125,-16.0625,0.0,0.0,0.0
1664548788909,-1.9863281,1.1308594,-1.0175781,45.03125,-101.25,-61.125,0.0,0.0,0.0
1664548788959,-1.3125,-0.61328125,-0.4296875,-62.5625,-33.1875,-24.3125,0.0,0.0,0.0
1664548788993,-1.453125,0.30078125,0.06542969,31.90625,82.46875,1.75,-64.1875,-41.375,-80.4375
1664548789035,-1.15625,0.25585938,0.59472656,22.75,45.40625,5.125,0.0,0.0,0.0
1664548789080,-0.84375,0.1796875,0.40234375,63.59375,29.125,6.5,0.0,0.0,0.0
1664548789095,-0.24902344,0.09667969,0.7080078,-0.375,26.0625,17.375,0.0,0.0,0.0
1664548789138,-0.49609375,-0.09472656,0.34277344,10.1875,17.59375,6.46875,0.0,0.0,0.0
1664548789169,-0.75390625,0.21972656,0.35058594,7.9375,24.375,-1.0625,0.0,0.0,0.0
1664548789216,-0.9873047,0.35742188,0.30859375,-5.375,21.0625,-1.71875,0.0,0.0,0.0
1664548789266,-1.2929688,0.3935547,0.1328125,-4.78125,15.8125,2.84375,0.0,0.0,0.0
1664548789309,-1.2373047,0.4326172,0.08691406,8.78125,11.0625,9.3125,0.0,0.0,0.0
1664548789334,-1.0927734,0.31933594,0.1640625,10.0,11.25,9.75,0.0,0.0,0.0
1664548789368,-0.89453125,0.22460938,0.2861328,21.40625,12.28125,11.09375,0.0,0.0,0.0
1664548789412,-0.7480469,0.24414062,0.35546875,20.9375,8.5,11.34375,0.0,0.0,0.0
1664548789452,-0.71972656,0.22753906,0.33984375,8.84375,10.4375,8.71875,0.0,0.0,0.0
1664548789517,-0.8486328,0.3330078,0.25,1.15625,16.3125,5.65625,-67.625,-32.5,-88.5625
1664548789555,-1.0371094,0.34277344,0.16601562,-3.96875,14.90625,7.4375,0.0,0.0,0.0
1664548789594,-1.0244141,0.34960938,0.12597656,9.21875,8.6875,8.21875,0.0,0.0,0.0
1664548789655,-1.0087891,0.36816406,0.14550781,15.25,5.9375,7.8125,0.0,0.0,0.0
1664548789679,-0.93847656,0.29296875,0.18066406,25.9375,-0.0625,5.59375,0.0,0.0,0.0
1664548789728,-0.92285156,0.35253906,0.14941406,26.90625,-3.71875,5.96875,0.0,0.0,0.0
1664548789769,-0.9042969,0.34472656,0.15429688,25.09375,-6.40625,6.6875,0.0,0.0,0.0
1664548789803,-0.90234375,0.3671875,0.14648438,18.84375,-7.125,4.25,0.0,0.0,0.0
1664548789818,-0.94921875,0.35058594,0.16210938,9.75,-9.09375,4.25,0.0,0.0,0.0
1664548789850,-0.96191406,0.35839844,0.13671875,6.40625,-10.0,4.9375,0.0,0.0,0.0
1664548789874,-0.9794922,0.34375,0.15917969,10.90625,-16.28125,8.40625,0.0,0.0,0.0
1664548789949,-0.9404297,0.40527344,0.13671875,12.4375,-18.78125,7.375,0.0,0.0,0.0
1664548790010,-0.9199219,0.390625,0.14941406,4.9375,-22.8125,10.65625,-66.75,-31.3125,-89.125
1664548790041,-0.9091797,0.4267578,0.16113281,-8.0,-24.84375,10.125,0.0,0.0,0.0
1664548790079,-0.9082031,0.42089844,0.18164062,-15.8125,-29.71875,9.5625,0.0,0.0,0.0
1664548790122,-0.90722656,0.4345703,0.21582031,-16.4375,-34.78125,8.34375,0.0,0.0,0.0
1664548790160,-0.9033203,0.45507812,0.22265625,-20.625,-41.5,6.625,0.0,0.0,0.0
1664548790217,-1.0019531,0.5625,0.13867188,-20.6875,-55.28125,6.28125,0.0,0.0,0.0
1664548790264,-1.2431641,0.5830078,0.5625,8.78125,-94.28125,17.1875,0.0,0.0,0.0
1664548790281,-1.4541016,0.9550781,-0.01171875,-29.84375,-90.625,45.09375,0.0,0.0,0.0
