# Sensor type: Thingy
# Activity type: Standing
# Activity code: 100
# Subject id: s1956488
# Notes: 1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664548083001,-0.97558594,0.21484375,0.13964844,-9.21875,7.5,0.875,-70.1875,-32.1875,-98.75
1664548083058,-0.9736328,0.16601562,0.15820312,-9.40625,7.71875,0.375,0.0,0.0,0.0
1664548083059,-1.0078125,0.14453125,0.19335938,-6.90625,5.65625,0.4375,0.0,0.0,0.0
1664548083075,-1.0009766,0.14550781,0.15820312,-1.84375,3.21875,0.625,0.0,0.0,0.0
1664548083132,-0.9863281,0.17871094,0.119140625,5.1875,3.15625,1.65625,0.0,0.0,0.0
1664548083158,-0.9560547,0.2421875,0.09277344,8.34375,5.40625,3.0,0.0,0.0,0.0
1664548083189,-0.96191406,0.27539062,0.06738281,8.09375,8.84375,4.34375,0.0,0.0,0.0
1664548083250,-0.953125,0.328125,0.026367188,7.375,14.6875,6.625,0.0,0.0,0.0
1664548083277,-0.9785156,0.32128906,0.034179688,2.1875,21.84375,7.71875,0.0,0.0,0.0
1664548083308,-0.9951172,0.31933594,0.049804688,-0.5,17.75,4.53125,0.0,0.0,0.0
1664548083368,-0.99121094,0.27148438,0.059570312,-6.46875,9.375,0.75,0.0,0.0,0.0
1664548083398,-0.9785156,0.24414062,9.765625E-4,-8.125,4.375,-1.03125,0.0,0.0,0.0
1664548083460,-0.99316406,0.25,-0.0048828125,-1.34375,5.21875,-0.46875,-71.25,-29.375,-100.875
1664548083496,-0.9765625,0.2890625,0.033203125,3.28125,4.1875,-0.28125,0.0,0.0,0.0
1664548083519,-1.0009766,0.25390625,0.016601562,0.28125,1.125,-0.59375,0.0,0.0,0.0
1664548083546,-0.9794922,0.27441406,0.036132812,3.78125,-0.09375,-1.6875,0.0,0.0,0.0
1664548083608,-0.9794922,0.26367188,0.0107421875,4.1875,-0.03125,-0.53125,0.0,0.0,0.0
1664548083639,-0.9785156,0.29882812,0.03515625,3.34375,0.09375,-1.3125,0.0,0.0,0.0
1664548083670,-0.9765625,0.28710938,0.028320312,-2.75,0.71875,-2.40625,0.0,0.0,0.0
1664548083730,-0.9824219,0.25585938,0.0126953125,-5.5,1.3125,-2.53125,0.0,0.0,0.0
1664548083761,-0.9902344,0.25,0.020507812,-7.34375,1.75,-3.6875,0.0,0.0,0.0
1664548083788,-0.9716797,0.22851562,0.021484375,-8.1875,-2.15625,-1.5,0.0,0.0,0.0
1664548083882,-0.9902344,0.21679688,0.030273438,-3.0625,0.03125,-1.75,0.0,0.0,0.0
1664548083886,-0.99316406,0.22949219,0.028320312,-0.4375,-0.75,-1.6875,0.0,0.0,0.0
1664548083909,-0.9863281,0.23730469,0.034179688,3.09375,-0.9375,-1.1875,0.0,0.0,0.0
1664548083971,-0.9746094,0.23535156,0.051757812,1.21875,-1.4375,-0.53125,-72.3125,-31.1875,-101.875
1664548084001,-0.9892578,0.23925781,0.045898438,1.21875,-1.0625,-1.25,0.0,0.0,0.0
1664548084030,-0.984375,0.24511719,0.03515625,1.15625,-1.59375,-1.25,0.0,0.0,0.0
1664548084089,-0.9902344,0.24316406,0.021484375,2.3125,-1.4375,-0.40625,0.0,0.0,0.0
1664548084118,-0.9814453,0.2548828,0.053710938,1.6875,-1.3125,-1.125,0.0,0.0,0.0
1664548084149,-0.9824219,0.2421875,0.04296875,0.0625,-1.0625,-0.71875,0.0,0.0,0.0
1664548084210,-0.9892578,0.24121094,0.043945312,0.84375,-0.875,-1.03125,0.0,0.0,0.0
1664548084240,-0.99316406,0.24511719,0.059570312,1.53125,-1.46875,-0.90625,0.0,0.0,0.0
1664548084268,-0.98535156,0.23828125,0.048828125,1.09375,-1.25,-0.96875,0.0,0.0,0.0
1664548084329,-0.97753906,0.24609375,0.051757812,1.21875,-0.75,-0.84375,0.0,0.0,0.0
1664548084358,-0.98535156,0.25390625,0.030273438,0.84375,-0.03125,-0.21875,0.0,0.0,0.0
1664548084392,-0.9980469,0.24511719,0.04296875,0.1875,0.84375,-0.53125,0.0,0.0,0.0
1664548084448,-0.9941406,0.23046875,0.047851562,-0.5625,0.90625,-0.40625,-71.875,-31.625,-102.375
1664548084479,-0.9824219,0.23535156,0.040039062,0.0,0.71875,-0.65625,0.0,0.0,0.0
1664548084507,-0.9824219,0.23339844,0.0390625,0.0,0.40625,-0.59375,0.0,0.0,0.0
1664548084571,-0.9794922,0.23828125,0.040039062,0.1875,0.15625,-0.65625,0.0,0.0,0.0
1664548084633,-0.99316406,0.23339844,0.040039062,0.90625,-0.3125,-0.71875,0.0,0.0,0.0
1664548084637,-0.9824219,0.24707031,0.024414062,0.46875,-0.25,-0.15625,0.0,0.0,0.0
1664548084690,-0.9785156,0.24023438,0.024414062,0.34375,0.46875,0.09375,0.0,0.0,0.0
1664548084719,-0.9980469,0.24121094,0.04296875,0.96875,0.59375,-0.09375,0.0,0.0,0.0
1664548084750,-0.99316406,0.24902344,0.034179688,0.65625,0.21875,0.15625,0.0,0.0,0.0
1664548084811,-0.98828125,0.2265625,0.051757812,0.90625,0.40625,-0.03125,0.0,0.0,0.0
1664548084839,-0.9873047,0.23925781,0.045898438,0.84375,0.46875,-0.28125,0.0,0.0,0.0
1664548084869,-0.9873047,0.23535156,0.043945312,0.78125,0.46875,-0.15625,0.0,0.0,0.0
1664548084930,-0.9814453,0.24609375,0.030273438,0.53125,0.59375,-0.15625,0.0,0.0,0.0
1664548084958,-0.98828125,0.23144531,0.029296875,1.03125,0.03125,-0.21875,-71.875,-30.5625,-101.75
1664548084995,-0.9814453,0.23535156,0.025390625,0.125,0.46875,-0.09375,0.0,0.0,0.0
1664548085046,-0.9921875,0.24023438,0.032226562,0.65625,0.34375,0.21875,0.0,0.0,0.0
1664548085079,-0.9921875,0.23925781,0.032226562,-0.125,0.46875,-0.03125,0.0,0.0,0.0
1664548085107,-0.99121094,0.23242188,0.0390625,0.21875,0.28125,-0.03125,0.0,0.0,0.0
1664548085169,-0.9765625,0.23632812,0.03125,0.40625,0.40625,-0.03125,0.0,0.0,0.0
1664548085197,-0.9863281,0.234375,0.03515625,0.65625,0.46875,0.09375,0.0,0.0,0.0
1664548085229,-0.9902344,0.23144531,0.032226562,-0.3125,0.71875,0.09375,0.0,0.0,0.0
1664548085290,-0.9970703,0.23730469,0.0390625,0.0,0.09375,-0.15625,0.0,0.0,0.0
1664548085318,-0.9746094,0.28320312,0.029296875,-0.375,-0.25,-0.28125,0.0,0.0,0.0
1664548085349,-0.9746094,0.28710938,0.037109375,0.0,0.03125,-0.09375,0.0,0.0,0.0
1664548085410,-0.9716797,0.29882812,0.03515625,0.34375,-0.25,-0.15625,0.0,0.0,0.0
1664548085439,-0.96777344,0.29101562,0.029296875,0.0,-0.3125,-0.03125,-74.6875,-30.5625,-101.75
1664548085468,-0.9589844,0.2939453,0.015625,0.0625,-0.5,-0.09375,0.0,0.0,0.0
1664548085529,-0.9785156,0.28808594,0.044921875,0.53125,-0.15625,0.25,0.0,0.0,0.0
1664548085560,-0.9765625,0.28515625,0.046875,0.40625,0.34375,0.09375,0.0,0.0,0.0
1664548085588,-0.96972656,0.2841797,0.034179688,0.40625,-0.375,0.03125,0.0,0.0,0.0
1664548085652,-0.98046875,0.2939453,0.044921875,-0.25,-0.5625,-0.34375,0.0,0.0,0.0
1664548085679,-0.97558594,0.29492188,0.0234375,-0.3125,-0.5625,-0.28125,0.0,0.0,0.0
1664548085707,-0.9814453,0.29589844,0.025390625,0.46875,-0.5625,-0.15625,0.0,0.0,0.0
1664548085768,-0.96875,0.29296875,0.041015625,0.125,-0.09375,0.25,0.0,0.0,0.0
1664548085803,-0.98828125,0.28125,0.041992188,-0.1875,-0.03125,0.25,0.0,0.0,0.0
1664548085834,-0.98535156,0.28222656,0.060546875,-1.40625,-0.4375,-0.15625,0.0,0.0,0.0
1664548085888,-0.98535156,0.27734375,0.045898438,-0.5625,-0.25,-0.34375,0.0,0.0,0.0
1664548085923,-0.98046875,0.2890625,0.037109375,-0.6875,-0.75,-0.28125,0.0,0.0,0.0
1664548085949,-0.9707031,0.28710938,0.041015625,0.71875,-0.25,-0.21875,-72.125,-31.625,-102.0625
1664548086010,-0.97558594,0.2841797,0.037109375,0.40625,-0.25,-0.03125,0.0,0.0,0.0
1664548086041,-0.96875,0.29101562,0.043945312,0.46875,0.03125,0.09375,0.0,0.0,0.0
1664548086097,-0.9785156,0.29003906,0.0390625,0.21875,0.28125,-0.21875,0.0,0.0,0.0
1664548086160,-0.96777344,0.28515625,0.044921875,0.46875,0.65625,0.25,0.0,0.0,0.0
1664548086163,-0.98046875,0.29492188,0.041992188,0.21875,1.25,0.375,0.0,0.0,0.0
1664548086186,-0.98339844,0.2919922,0.04296875,-0.6875,0.65625,0.15625,0.0,0.0,0.0
1664548086251,-0.9716797,0.28027344,0.046875,-0.75,0.09375,-0.21875,0.0,0.0,0.0
1664548086279,-0.9794922,0.28515625,0.04296875,-0.125,0.21875,-0.03125,0.0,0.0,0.0
1664548086309,-0.96972656,0.28808594,0.04296875,0.1875,-0.15625,-0.03125,0.0,0.0,0.0
1664548086370,-0.9785156,0.2783203,0.03515625,-0.1875,0.46875,0.03125,0.0,0.0,0.0
1664548086399,-0.9716797,0.28222656,0.0390625,-0.4375,0.15625,0.09375,0.0,0.0,0.0
1664548086427,-0.97265625,0.28515625,0.044921875,-0.3125,0.15625,0.09375,-72.4375,-29.8125,-101.3125
1664548086489,-0.98535156,0.28222656,0.046875,0.21875,0.28125,0.03125,0.0,0.0,0.0
1664548086521,-0.9667969,0.29589844,0.0390625,-0.0625,0.34375,-0.03125,0.0,0.0,0.0
1664548086547,-0.97558594,0.28710938,0.046875,1.03125,0.65625,0.25,0.0,0.0,0.0
1664548086611,-0.9746094,0.2890625,0.040039062,0.53125,0.71875,0.03125,0.0,0.0,0.0
1664548086642,-0.9707031,0.28710938,0.038085938,1.09375,0.65625,0.3125,0.0,0.0,0.0
1664548086670,-0.98535156,0.29492188,0.041015625,0.40625,0.84375,0.3125,0.0,0.0,0.0
1664548086731,-0.98046875,0.29003906,0.03125,0.34375,0.78125,0.09375,0.0,0.0,0.0
1664548086758,-0.9746094,0.27539062,0.029296875,-0.1875,0.21875,-0.09375,0.0,0.0,0.0
1664548086789,-0.9824219,0.2939453,0.04296875,0.1875,0.78125,-0.15625,0.0,0.0,0.0
1664548086852,-0.9814453,0.2861328,0.029296875,0.46875,0.65625,-0.34375,0.0,0.0,0.0
1664548086923,-0.9716797,0.2919922,0.029296875,0.53125,-0.1875,-0.53125,0.0,0.0,0.0
1664548086926,-0.9746094,0.27929688,0.025390625,3.34375,-0.9375,-0.28125,0.0,0.0,0.0
1664548086971,-0.9814453,0.29492188,0.043945312,3.96875,-0.375,0.625,-71.5625,-32.1875,-103.25
1664548086998,-0.9736328,0.2998047,0.045898438,1.15625,0.53125,-0.40625,0.0,0.0,0.0
1664548087029,-0.9824219,0.2841797,0.03125,3.28125,-0.4375,-0.65625,0.0,0.0,0.0
1664548087090,-0.9873047,0.2939453,0.028320312,1.9375,-1.0625,-1.5,0.0,0.0,0.0
1664548087121,-0.9667969,0.29296875,0.024414062,3.34375,-2.15625,-0.96875,0.0,0.0,0.0
1664548087152,-0.9609375,0.29296875,0.030273438,3.96875,-1.59375,-0.09375,0.0,0.0,0.0
1664548087211,-0.9794922,0.2919922,0.029296875,4.375,-0.75,0.375,0.0,0.0,0.0
1664548087240,-0.9794922,0.29101562,0.032226562,2.5,-0.5625,0.25,0.0,0.0,0.0
1664548087268,-0.9814453,0.28027344,0.032226562,3.84375,-0.875,0.15625,0.0,0.0,0.0
1664548087330,-0.98046875,0.2763672,0.048828125,3.59375,-0.8125,-0.03125,0.0,0.0,0.0
1664548087358,-0.96777344,0.2919922,0.026367188,3.03125,-0.8125,-0.21875,0.0,0.0,0.0
1664548087390,-0.97753906,0.2763672,0.041992188,2.3125,0.03125,-0.03125,0.0,0.0,0.0
1664548087453,-0.9814453,0.2734375,0.052734375,2.1875,0.53125,0.21875,-72.875,-31.625,-103.375
1664548087483,-0.9814453,0.28027344,0.041992188,2.625,0.53125,0.25,0.0,0.0,0.0
1664548087510,-0.97265625,0.2763672,0.025390625,1.625,1.375,-0.21875,0.0,0.0,0.0
1664548087567,-0.9765625,0.3017578,0.0234375,0.78125,1.3125,-0.40625,0.0,0.0,0.0
1664548087601,-0.9746094,0.29003906,0.0234375,0.40625,2.0625,0.03125,0.0,0.0,0.0
1664548087628,-0.9628906,0.28027344,0.03125,-0.1875,1.5,-0.09375,0.0,0.0,0.0
1664548087688,-0.9667969,0.2783203,0.022460938,0.0625,0.96875,0.09375,0.0,0.0,0.0
1664548087718,-0.9736328,0.2763672,0.015625,0.21875,1.1875,0.25,0.0,0.0,0.0
1664548087749,-0.9785156,0.2890625,0.026367188,1.03125,1.5625,0.75,0.0,0.0,0.0
1664548087806,-0.9765625,0.29101562,0.0107421875,-1.34375,1.09375,0.375,0.0,0.0,0.0
1664548087840,-0.98339844,0.28222656,0.020507812,-1.90625,0.84375,0.09375,0.0,0.0,0.0
1664548087871,-0.96972656,0.28222656,0.026367188,-0.4375,0.09375,0.15625,0.0,0.0,0.0
1664548087929,-0.97753906,0.29296875,0.01953125,0.71875,0.40625,0.3125,0.0,0.0,0.0
1664548087960,-0.9707031,0.29589844,0.0126953125,-0.9375,0.59375,0.21875,-71.5625,-31.1875,-103.875
1664548087990,-0.9736328,0.2861328,0.022460938,-0.875,1.03125,0.5625,0.0,0.0,0.0
1664548088050,-0.9824219,0.28808594,0.021484375,-1.78125,1.03125,0.6875,0.0,0.0,0.0
1664548088085,-0.9794922,0.27441406,0.026367188,-0.6875,0.71875,0.3125,0.0,0.0,0.0
1664548088115,-0.9824219,0.2890625,0.01953125,1.46875,0.28125,0.25,0.0,0.0,0.0
1664548088169,-0.9736328,0.28027344,0.015625,1.40625,0.59375,0.75,0.0,0.0,0.0
1664548088200,-0.97558594,0.2890625,0.021484375,-0.125,0.96875,0.3125,0.0,0.0,0.0
1664548088234,-0.9667969,0.29296875,0.020507812,0.1875,0.53125,0.3125,0.0,0.0,0.0
1664548088292,-0.9794922,0.2890625,0.015625,0.0625,1.5,0.5625,0.0,0.0,0.0
1664548088325,-0.97558594,0.29492188,0.016601562,-0.125,0.84375,-0.03125,0.0,0.0,0.0
1664548088349,-0.97753906,0.29003906,0.0087890625,0.21875,0.59375,0.03125,0.0,0.0,0.0
1664548088441,-0.9824219,0.29785156,0.021484375,0.53125,0.65625,0.15625,0.0,0.0,0.0
1664548088444,-0.96484375,0.29882812,0.013671875,-0.375,0.78125,-0.15625,-70.9375,-29.0625,-104.3125
1664548088499,-0.97753906,0.29492188,0.016601562,-0.3125,0.15625,-0.53125,0.0,0.0,0.0
1664548088528,-0.97753906,0.2939453,0.020507812,-0.375,0.09375,-0.21875,0.0,0.0,0.0
1664548088560,-0.9667969,0.28515625,0.0029296875,0.71875,1.125,-0.15625,0.0,0.0,0.0
1664548088709,-0.9794922,0.29003906,0.0048828125,0.21875,0.59375,-0.28125,0.0,0.0,0.0
1664548088712,-0.97558594,0.28222656,0.009765625,-0.625,0.15625,-0.15625,0.0,0.0,0.0
1664548088715,-0.98535156,0.28515625,0.0107421875,0.0625,0.09375,-0.21875,0.0,0.0,0.0
1664548088718,-0.9736328,0.29589844,0.021484375,0.40625,0.15625,-0.21875,0.0,0.0,0.0
1664548088774,-0.98828125,0.2919922,0.0107421875,0.34375,0.40625,-0.15625,0.0,0.0,0.0
1664548088818,-0.9794922,0.28320312,0.0146484375,0.0625,0.09375,-0.21875,0.0,0.0,0.0
1664548088844,-0.98046875,0.27148438,0.025390625,0.1875,0.03125,-0.40625,0.0,0.0,0.0
