# Sensor type: Thingy
# Activity type: Falling on the back
# Activity code: 47
# Subject id: s1956488
# Notes: 1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1664548917579,-1.0703125,0.20507812,0.076171875,-26.875,16.0625,-1.90625,0.0,0.0,0.0
1664548917680,-0.8642578,0.29296875,0.17089844,15.125,6.15625,-8.6875,0.0,0.0,0.0
1664548917682,-0.92089844,0.43066406,0.22167969,-7.40625,17.40625,-2.53125,0.0,0.0,0.0
1664548917720,-0.96972656,0.36621094,0.125,-8.375,10.1875,3.59375,0.0,0.0,0.0
1664548917792,-0.9433594,0.30078125,0.11035156,4.21875,4.21875,1.6875,0.0,0.0,0.0
1664548917826,-0.9199219,0.3671875,0.1171875,-5.875,13.8125,-2.40625,0.0,0.0,0.0
1664548917859,-0.91796875,0.37695312,0.09863281,-3.0,14.34375,1.5,0.0,0.0,0.0
1664548917900,-0.9189453,0.3828125,0.08496094,-2.03125,17.875,4.625,0.0,0.0,0.0
1664548917923,-0.94921875,0.3486328,0.06738281,-5.125,20.6875,3.09375,0.0,0.0,0.0
1664548917950,-0.9472656,0.33203125,0.06542969,-7.21875,17.53125,0.84375,0.0,0.0,0.0
1664548918053,-0.9404297,0.34277344,0.06640625,-0.1875,3.1875,0.46875,0.0,0.0,0.0
1664548918067,-0.9355469,0.34375,0.07714844,-0.875,-6.09375,-0.5,-76.0625,-28.75,-127.5625
1664548918117,-1.0058594,0.36621094,0.11816406,2.4375,-25.75,-4.15625,0.0,0.0,0.0
1664548918189,-0.8876953,0.34570312,0.22949219,7.25,-59.1875,-7.53125,0.0,0.0,0.0
1664548918218,-0.89941406,0.39257812,0.26953125,-2.375,-68.40625,1.375,0.0,0.0,0.0
1664548918241,-0.8984375,0.22949219,0.453125,-8.0,-110.15625,0.59375,0.0,0.0,0.0
1664548918308,-0.67578125,0.05078125,0.3076172,-27.40625,-104.71875,-9.0,0.0,0.0,0.0
1664548918357,-0.6953125,0.13769531,0.31054688,-10.3125,-100.8125,-11.0625,0.0,0.0,0.0
1664548918384,-0.7363281,0.28027344,0.44726562,-14.90625,-109.5625,-26.375,0.0,0.0,0.0
1664548918418,-0.6152344,0.25195312,0.49902344,-22.90625,-100.40625,-45.0,0.0,0.0,0.0
1664548918489,-0.6640625,0.20019531,0.5185547,-28.6875,-83.0,-59.78125,0.0,0.0,0.0
1664548918491,-0.828125,0.14453125,0.45214844,-31.75,-60.90625,-73.25,0.0,0.0,0.0
1664548918526,-0.88964844,0.18164062,0.5625,-36.1875,-66.59375,-76.3125,0.0,0.0,0.0
1664548918552,-0.61621094,0.18847656,0.5283203,-13.5,-65.59375,-71.5,-77.875,-40.4375,-96.625
1664548918578,-0.7128906,0.12109375,0.6953125,-13.9375,-74.53125,-55.5,0.0,0.0,0.0
1664548918635,-0.6201172,0.1015625,0.7910156,-7.15625,-82.28125,-40.78125,0.0,0.0,0.0
1664548918662,-0.7626953,0.053710938,0.8310547,-5.3125,-74.21875,-37.0625,0.0,0.0,0.0
1664548918698,-0.61328125,-0.0029296875,0.96972656,-6.84375,-85.5,-37.625,0.0,0.0,0.0
1664548918743,-0.67089844,0.08203125,0.7705078,-12.6875,-76.34375,-32.90625,0.0,0.0,0.0
1664548918785,-0.50390625,-0.038085938,0.7529297,-14.28125,-72.0625,-37.6875,0.0,0.0,0.0
1664548918817,-0.44140625,-0.1015625,0.8564453,-9.78125,-65.3125,-38.15625,0.0,0.0,0.0
1664548918864,-0.546875,-0.087890625,0.87890625,-16.25,-62.8125,-45.1875,0.0,0.0,0.0
